1,75.53042889,168.5777807,74.4281435,198.2756138,107.1968269,239.9733925,129.9626541,272.6072788,156.6983128,310.3155041,205.7055092,354.1828823,246.046505,388.5694599,277.702713,435.5406189,332.4383163,448.5086632,378.5998154,416.8966198,420.581131,361.2113857,434.4573975,314.7273159,450.3416061,272.9576683,469.4786835,242.7614594,488.1380463,191.3504505,490.1130676,134.6654892,476.4193726,91.10951185,127.312088,111.3292408,155.6427956,62.97034979,181.9223404,61.10883236,213.9716339,47.19425797,257.128315,66.6348052,296.0838127,28.31836224,312.0972633,37.37971902,344.5019913,30.06124377,395.0314713,24.81075883,400.5531311,59.67763782,276.0507965,84.39283133,281.3172913,107.9108548,275.219326,121.8980885,273.5029411,146.9090939,250.3058815,182.3912144,270.7064438,192.8358507,292.7635384,196.7107058,311.4696503,188.1789351,331.21315,184.6936512,171.2331581,117.216754,190.7062531,109.7875357,214.5018768,103.0925417,245.9324265,107.4237514,224.3903923,119.4764113,193.7968254,115.7119775,328.7590408,96.92180157,345.0533676,91.97158813,370.1768112,88.06696415,384.6535492,85.06603003,367.0348358,92.9270196,350.182991,98.33461046,234.7467804,261.839962,247.06007,230.0914907,275.2306557,223.2139635,305.1764107,216.8090487,325.754776,214.3512869,363.6845016,218.0077457,407.0241165,250.1911926,370.8319855,294.1547585,351.72966,327.8720284,326.1339951,339.1033459,305.0654793,340.0840473,269.4964409,315.6592655,242.3816872,264.5241451,279.8657036,230.7709694,307.0433044,230.5888653,337.9502106,222.8680658,395.459404,250.6424904,345.2659988,309.9925518,316.975174,318.6179066,296.2551308,321.6283035
1,79.0054512,162.4483252,79.23045635,192.8885508,107.7135086,235.5371761,131.1203671,270.2888489,156.7968655,308.1004715,201.7870903,354.3325996,243.3530998,389.8514271,275.3701973,435.2996349,328.0211258,456.027317,373.5752106,422.4006844,415.3858948,362.7953339,429.4480896,316.8411255,448.9234924,275.9742737,466.6532516,244.1835594,486.6936493,192.7059603,487.3394775,136.6491795,475.7652283,92.66780376,130.6237316,107.0871878,155.7979774,60.53685665,181.4091873,57.8498733,214.4491386,43.24306011,255.5262566,61.66575909,294.4797325,28.02368224,312.3030853,36.15534067,344.8988724,32.25620985,394.3062973,26.58009231,400.0831985,61.84621811,273.7800407,82.73064137,280.1517868,107.2070789,273.928833,121.6350031,273.005352,145.9940958,248.5770607,181.9759512,268.5684395,192.5402641,290.8270454,196.4500237,309.3421745,187.9556322,327.6465988,184.2704773,170.4195976,114.0724182,189.0577316,107.1784759,212.7647781,100.9449363,244.2618561,104.14891,222.51791,116.5520382,193.0228615,112.3835778,326.8193436,98.79359007,343.1038284,94.80449438,367.8271866,89.67601061,381.4014816,87.62979984,364.6366119,93.91851425,348.5234833,100.3908849,230.3095627,260.6943798,244.1422272,230.4744244,271.3017273,224.3847656,301.2387848,217.5596809,322.313652,214.3070841,359.7859955,219.2220497,402.1094131,249.9665451,370.0385284,293.7382221,351.7505264,328.2346916,325.9833145,341.4689541,303.8805962,341.2733746,267.4868774,316.2826538,238.5694504,264.1516685,276.5012932,231.8266726,303.2871819,231.143775,333.7220001,224.0111732,391.4409256,251.737175,344.7158432,312.7353001,317.2385979,321.2364864,295.6731796,323.7506676
1,70.4584074,155.5594969,67.84562588,187.1021461,98.13573837,233.3759022,122.5268459,268.0228615,149.8813438,308.3203697,199.5017242,352.1894646,240.8399773,388.1524658,277.068615,431.9427967,329.7021866,445.1802349,374.3973541,415.7087517,414.6822739,360.4446602,431.9690704,314.5265007,451.4202118,272.6182938,470.4728317,238.6251068,489.0843964,183.5801697,485.8935547,129.5924807,474.6950912,81.40284061,119.3345833,99.04953003,146.7065811,50.86550117,175.2990532,47.20202923,208.6728287,35.47474623,250.5130768,54.44102883,288.5761833,18.85189712,308.3107758,22.14838386,343.5161209,15.16636491,392.2922897,10.80174565,402.660141,44.88084197,269.1232491,72.67083406,274.8222923,96.78141117,270.233326,112.360146,269.4434166,138.4919786,241.7817116,178.228898,262.8403473,188.2603312,285.5097198,191.9443703,306.0931206,182.6427126,325.5683136,178.3792591,161.5942574,107.5283432,182.4507713,98.82335186,207.6436424,92.26671696,238.3541107,96.51060104,216.1412048,108.9471674,185.0719833,106.244266,323.4251022,87.03943491,340.5792999,79.74257469,366.8259811,74.95005369,383.1242371,74.03114319,364.9443817,80.17654896,346.8377304,87.24695921,226.9568443,263.2615185,239.8267555,231.7475939,267.4595261,224.0281248,297.6696205,217.6464844,319.3172073,213.5738325,358.6137772,217.9976177,402.989006,247.9415989,369.5902634,296.846981,347.3659515,329.7907734,321.7370987,340.9279633,300.1943779,341.4480686,262.4402046,316.8279076,236.3615417,266.7781162,272.555809,232.4877119,300.417881,232.4413919,330.4188156,224.0082979,390.861702,249.8739338,341.2799835,310.802393,313.3137512,318.9957905,291.4697266,320.854454
1,82.89853096,175.6534052,78.68843079,201.2661552,107.6516628,240.7592297,132.9905701,276.0551548,158.2725143,314.6325302,209.5263672,356.8793106,251.8136406,392.7151108,285.9311104,431.7705917,333.8292313,446.268568,377.5194168,414.840889,414.5802689,350.2360439,429.141922,307.5471783,450.0302124,266.692915,466.9203186,235.9369755,484.0551758,181.6241312,475.4407501,132.8408003,462.2224426,88.54561329,130.6328201,128.6036253,154.0280819,75.09953499,178.0773354,71.58164263,206.4701653,55.4970789,249.4262695,74.73577023,282.6908302,29.28615153,298.008194,35.73136568,330.1707077,26.28662109,379.3357468,18.94630551,385.4082108,54.66150641,268.226757,81.48819208,276.0280037,100.5553436,268.3439445,110.3586245,267.4671173,133.4542894,241.4969635,176.7621374,262.1692657,185.8581161,284.6564674,188.7150621,305.4784966,178.8330317,324.5066452,175.1575613,172.2722816,128.3703661,189.6436501,116.9052601,212.6567841,109.3300509,244.5298195,111.864388,223.1926918,125.7712841,193.4990883,123.4018564,318.7709808,95.21259785,335.0324249,88.43815327,357.9805756,82.15810776,370.9266663,78.97235155,354.3703079,85.9408164,342.4253082,94.75566387,228.7895775,261.1641026,239.2539597,225.6870604,265.134964,218.7557173,296.411972,210.2995062,318.3226967,205.4364109,356.8626785,207.9774141,403.6921692,238.8943148,369.5443344,294.0866089,350.8402252,333.1413174,326.9519806,346.8352032,306.0979652,346.9547367,267.5428963,322.1959591,237.5953484,264.8390579,273.8619232,224.1367292,301.0154533,224.4228315,330.0458527,213.4084225,390.6939316,241.2612534,343.5008621,317.5050545,316.2714958,327.2875214,294.6121979,328.6932564
1,64.31852818,162.6713562,63.39202404,194.0091562,95.59391022,243.123064,123.4415054,277.5131321,151.7572498,317.3386002,201.5401459,360.9154415,244.9896049,396.8547821,283.5692978,436.8465042,337.6328278,448.8936138,383.8779068,415.8180428,420.9117508,353.0776119,438.8871765,308.308239,457.0585251,263.5981464,473.0312729,227.6685476,490.4326248,172.7252626,484.8588181,119.4832063,471.8696976,69.39675808,115.8867264,105.7185817,141.0711384,57.42732525,169.8326492,49.55184102,201.0167503,38.05857182,243.8609123,54.58464503,280.1041794,16.14682853,298.0766296,17.26685643,332.3891449,8.027637899,383.1122971,2.583569214,392.1495438,36.00848794,263.6712837,70.98240852,270.8057976,97.22038507,267.6613998,112.0601535,268.0900383,139.0656424,239.7511864,179.5421505,261.180439,188.6014938,283.8949394,191.6613579,304.1139412,181.0030746,323.3965683,175.169878,158.546772,111.4467502,179.015255,101.2986374,203.2889557,94.09443855,232.9696465,97.05230713,211.7868996,110.2813339,181.9453812,108.5468388,315.4610062,81.62872553,331.7032623,73.15003395,356.9868851,66.54212952,372.3205185,65.31168222,354.7820282,71.48753643,338.262291,81.52552128,227.6665688,262.6532078,238.9159203,230.7546186,266.3910484,222.4378109,297.2599602,215.0633097,318.4599495,210.0776052,357.5082016,211.6121435,402.4299622,242.2142601,371.4216614,294.5120716,351.4958572,330.834589,327.1173477,343.8037491,304.7495842,344.2116451,266.4223671,319.8571873,236.5370941,266.130867,272.0978546,229.6948671,300.2636528,229.2120552,330.2305222,218.588047,390.1387405,243.6956692,343.7569046,313.4389114,316.5509796,322.7634716,294.7922516,325.0790977
1,72.53479481,152.5668812,67.9202652,184.6177053,99.21525002,232.769866,125.8214378,266.9149017,153.4746647,310.9511089,202.2295761,357.3445415,242.1637917,395.7156944,281.9846725,438.2633972,334.356575,452.9330635,380.4871368,421.9323063,416.3938141,363.4022713,436.5113831,315.0230312,457.8055573,269.8242188,476.1180115,232.0362854,491.9600677,175.950408,486.1210632,124.7701836,474.2845535,72.35039234,117.3404121,97.86110401,143.4857845,49.21593904,172.3276138,43.7934351,202.7863884,32.71495342,243.2110977,51.79273367,282.1485901,15.56223214,301.1818695,15.05083323,335.8457565,5.46801433,385.9530258,2.207129449,397.4613571,37.23341703,264.6600342,68.93853664,269.6917343,95.28707743,266.4104843,111.4423084,265.5312729,139.1250658,236.2174225,178.3003664,256.9045448,188.169651,279.751358,192.0218611,302.0042419,181.5437937,320.943718,176.3042879,159.4384193,106.5516257,179.788456,96.5732789,204.343071,89.66953754,234.1126823,93.60802174,212.7826691,106.0202479,182.2809792,104.632287,317.5375175,79.19536114,334.5285416,71.22469425,360.0325394,67.07764864,377.4998093,66.38194799,359.1383743,71.5851903,341.531868,78.52834225,224.2594719,262.2635078,234.2023468,231.4018965,262.6525116,223.4202576,293.8482094,216.8182468,314.5616531,212.3596716,356.8638992,215.4659843,402.0460892,245.6744385,371.3911819,303.0223274,350.7884598,339.0087891,324.7702789,351.1477375,302.5987625,351.0054302,262.5115776,322.9662323,232.6641273,266.9338703,267.7609062,230.4924059,296.3604927,231.2507057,327.8893661,220.1858139,390.5936813,248.1977463,343.6464691,321.0490608,314.9331093,328.942709,292.1803284,328.7156868
1,83.91636848,175.4898119,81.40893936,201.0795593,112.4373245,243.1266117,139.2261791,277.9996204,163.3485222,318.6904621,214.2690277,361.3940907,256.7577934,397.9429436,290.4107094,436.0592365,338.8909149,448.9074039,381.9141006,419.3410492,419.7904587,351.9980907,434.9471283,305.9123898,454.1488266,264.6407032,469.7008514,233.449316,487.502594,178.0630302,478.1098175,130.1598215,462.8780365,81.80394888,127.1754551,131.9560289,150.0132847,76.58257484,173.6686134,72.40616083,205.7310104,55.88009477,249.8176193,76.2334013,280.4785728,29.21628714,295.9826851,33.18227649,329.2285919,21.64159477,379.3367004,13.88981402,385.7031631,48.55193138,266.9129181,79.02823448,273.8965988,96.11997843,265.2661896,105.2096128,264.5227623,127.6714611,238.5233879,174.2946339,259.6360397,182.757225,282.7635765,184.9782228,304.9418068,174.7069216,324.0378952,170.4882002,168.4711075,130.1072216,186.3942719,118.2309437,210.0242233,109.5853758,243.0555534,110.2623653,220.2646637,125.49438,190.1262856,124.0967846,317.8190231,92.22089767,335.733223,84.89515543,359.5988846,78.57020617,372.5074768,73.94108534,355.7765961,80.09602547,343.4109879,90.76935053,227.7480125,263.3967018,237.4923706,225.3746796,262.294693,216.9581652,294.4576836,208.2314301,318.0134964,202.0176029,356.1660385,205.1515245,403.0852509,237.6663208,371.5549088,294.4867516,351.5993118,333.8691616,327.5477982,348.7445927,306.8999863,349.6224689,267.2424507,324.668026,237.4073601,266.0767651,272.029686,223.279624,299.9037552,223.5069036,328.3544159,212.194376,389.5567322,240.1818752,343.0574417,317.5868511,316.3463211,329.149189,295.3116608,330.39814
1,76.54657364,177.9039431,72.53363609,207.1499205,106.8661118,240.3194046,134.0167713,274.8080635,154.0926933,318.3894539,208.2857323,361.8507099,250.8423615,403.1938076,282.1686554,441.4791012,333.6577988,460.3851414,380.8671188,434.1804886,421.4243317,366.2188339,435.9181595,319.9880219,460.5805206,276.0557556,475.0072861,242.9769516,490.9542847,183.1950474,481.3952637,140.3138494,463.9956284,93.48472595,124.2920303,133.209486,148.4979057,75.72149277,174.5721626,75.01472712,198.7389565,59.48506236,243.0908775,83.16467285,284.6585846,32.46451378,298.4113693,41.97843432,329.8743057,27.40264893,382.7012253,17.09526122,390.0850677,58.71165633,268.9681435,88.2398057,275.6933022,108.546145,265.1057243,116.7502713,261.6947365,141.2023544,235.998497,181.6588497,257.1566582,193.8613558,279.2287254,197.8175783,304.1763306,188.0419064,322.7527618,186.914463,170.0399208,130.4301023,187.6356888,121.1041117,210.3563309,113.2152915,243.2119751,115.8843613,221.7340469,129.1804361,191.3343048,126.4788437,322.2262192,95.97980976,339.8986053,88.78789902,361.3396072,83.76673937,376.8053055,79.78059053,357.4165726,86.57182932,346.8093491,95.78407288,223.8380814,264.4145679,233.043499,228.600769,262.382679,225.1935053,296.5674973,216.0294056,316.0691071,214.0391636,357.1306992,215.6385183,406.8989563,247.5867748,365.0168228,301.189785,348.4260178,345.6504536,325.7514191,359.5112514,303.6561775,356.7678165,263.1788826,329.2067242,231.380825,268.3021545,270.7621002,226.8285513,299.1093254,230.1137924,330.4648972,219.423852,393.4642029,248.1866169,341.7823029,331.6001701,313.5253334,340.8585835,291.5173912,339.5343876
1,97.51407623,185.4020262,102.4066353,214.410367,125.0948811,237.9634523,148.6152363,270.1781845,155.7210159,314.4699097,207.4982071,362.9263687,257.667923,401.306591,279.7797394,440.0615788,328.1197357,456.9661331,374.577713,442.0740795,421.676445,376.0844135,433.5726166,325.6117916,455.1371765,281.8747044,463.5464096,247.686367,476.8407059,190.7958412,469.8859406,149.3867683,455.9671021,110.0304294,131.05896,140.4741383,156.512146,84.07093763,177.363987,89.10875559,201.3141251,69.28991318,243.0695343,101.584475,283.1222153,39.44819927,300.561161,50.39014578,333.0342484,37.59536862,378.0010223,27.41954327,385.6498718,68.30938339,264.2327309,91.13976002,276.2572861,102.4345851,264.7097969,109.0699124,262.0766258,128.6829472,238.0023003,175.3606939,261.8058586,187.4346113,283.588562,190.882988,308.4005165,184.0447426,326.6243362,184.1641331,171.5026474,134.3582582,188.7229156,127.9903078,210.6661034,119.9683285,248.5072899,120.0153923,222.8688622,132.7741385,193.6245918,130.6704712,325.9027481,102.4826288,347.8581619,90.86420774,366.8468094,87.64228821,380.7155609,83.79512072,363.3703232,89.60024357,350.7760239,97.40825415,221.9553185,273.2390213,235.7157516,226.8571329,265.4631615,222.2310305,296.005497,214.6874142,317.1278572,212.8630543,360.7645416,222.742095,411.0691452,261.1098289,365.498085,303.7574673,341.7938995,345.4011726,316.6552162,357.9731655,294.3344879,355.1272774,256.8083763,331.7907715,232.6317978,273.3605003,270.3988838,224.7164583,297.587738,230.0321102,326.2802887,224.7617483,394.7880554,260.4037571,334.9593735,333.4614086,307.1910286,340.8874226,284.9497223,336.6015816
1,81.37532234,171.8731785,89.23802376,207.0505714,113.5964394,234.0879822,140.9547901,269.2892075,154.9723625,311.992979,201.4182281,363.6274624,246.616478,402.3557854,271.4805031,446.1191654,315.7448006,466.6552448,362.7873611,443.7540722,409.8685837,382.5825691,430.2771759,331.6559315,457.3390198,289.4553852,474.9958038,254.6161366,486.4832306,201.411767,493.662529,151.3611317,475.7712936,106.0344815,109.9650192,122.6143169,138.2489586,73.55190039,166.5391922,78.88778687,195.5954933,60.26757717,233.7293816,89.21844721,281.2711716,45.85239887,300.9793472,57.04638004,333.1437302,46.41290903,386.7916489,40.71600795,401.0292816,79.28205013,261.4147568,95.69849253,269.869194,115.5013847,259.0069771,124.7296143,254.3045044,148.3293629,227.8284454,189.7902346,250.9975052,201.9644022,273.1542015,205.9224701,296.8091393,199.0054178,316.6476822,196.7626047,153.2429695,125.6398916,173.6327934,119.2368221,198.3176994,113.3250046,233.9620209,116.7979002,209.3418694,129.2794991,177.845974,125.266099,320.9345627,109.0932369,342.1935272,98.07188272,364.1091537,97.63874531,380.650177,100.4049468,358.8660049,104.1460562,346.2795258,109.2806125,213.8607025,282.6950169,226.3236237,242.1899986,254.7754097,234.186101,286.7806053,227.1417904,305.0634575,226.7598152,345.8419037,234.925561,391.5652084,276.9946003,351.7458725,318.2610798,331.7856598,355.4861927,304.9740791,369.9927235,283.629055,369.1316128,246.9595337,344.0860462,223.7459373,286.5406322,260.4020882,240.2942848,286.6996574,244.720974,317.4603653,236.8349791,377.0746613,276.3133621,323.1773758,340.6980801,295.6006813,348.7038517,273.0838776,346.0307121
